0.87892,0.87654,0.67261,1.1846,0.90351,0.26316,0.47195,-0.58936,1.3253,1.1057,-0.63616,-0.65649,-0.50035,-1.0701,-0.96574,-0.17578,0.72731,-0.56441,0.0086733,-0.051426,-0.52055,0.17729,-0.084924,0.024332,-0.13612,0.57147,-0.53063,-0.04401,-0.053109,-0.23664,0.78562,0.55578,1.1401,0.87434,1.1547,-0.43967,0.48482,0.1725,1.1073,1.231,-0.87147,-0.71611,-0.62308,-1.0039,-0.82639,1.4295,1.0677,-0.10374,1.0848,0.02726,1.9121,0.39918,-1.0922,0.99565,0.42019,0.20792,-0.098213,0.31543,-0.18239,-0.29313,0.30566,0.26053,1.6217,0.078434,0.96606,-0.5706,-0.17616,0.62102,0.33617,0.56847,-0.99265,-0.60642,-0.59805,-0.86336,-0.56263,0.49417,-0.23043,-0.27785,0.63422,0.43487,-0.69846,0.60015,-0.32417,1.5604,1.3592,-0.20791,-0.4468,-0.030898,-0.10808,-1.0826,0.4108,0.58191,1.5086,-0.2007,-0.10461,-0.3063,-0.19852,0.87404,-0.16543,-0.17975,-0.45975,-0.068302,-0.39211,-0.78407,-0.18922,-1.9413,-1.6466,-0.40455,-1.1576,-0.1369,0.8696,-1.1032,0.64372,-1.2523,-0.89046,-0.67239,0.67239,-0.17858,0.16603,0.97258,1.1321,1.4079,1.3244,1.1141,0.93208,-0.72178,0.81871,0.16139,1.1646,0.95609,-0.28322,-0.54648,-0.46796,-1.095,-1.0564,0.29648,-0.43007,1.7579,-1.0444,-0.54105,0.50133,-1.1592,0.5582,-1.6175,-1.4336,1.0898,0.28134,0.28365,0.14557,0.79927,1.1715,1.4892,0.3079,1.5548,1.0887,-0.79431,1.1781,-0.29832,1.6523,1.3608,-0.60777,-0.65999,-0.61036,-1.1486,-1.1523,-0.47868,0.053792,1.2518,-0.15244,0.03839,-0.13315,-0.69988,0.21023,-0.28058,-0.16062,-0.25963,0.12602,0.11123,-0.21957,-0.010801
0.3113,0.091812,1.5172,0.75374,1.4783,-0.76386,-0.1502,-0.83804,1.2024,0.36186,-0.38602,-0.72568,-0.84438,-0.79012,-0.81566,-0.38884,-0.82412,0.17381,-0.58159,-0.79801,-0.035614,-1.0172,-0.29204,-1.5049,-0.42646,1.5357,0.43553,0.19068,0.18858,-0.014818,0.52032,0.32228,2.213,1.0656,2.1035,-0.55191,0.28678,-0.93772,1.7285,0.6334,-0.37909,-0.72939,-0.85601,-0.80617,-0.80911,-0.95314,-1.5503,-1.8034,-0.39828,-0.77102,-0.25674,-0.45637,-0.24843,-0.88454,-0.83365,-0.73557,0.25126,-0.048889,0.16075,-0.10979,1.4813,1.4351,3.2359,1.5042,3.1478,-0.64857,0.76361,-0.60256,2.3899,1.3662,0.18076,-0.77719,-0.83282,-0.76311,-0.82041,-2.0318,-2.0783,0.49569,-1.1508,-1.703,-0.42072,-1.3664,-0.0456,-1.9177,-1.4693,1.1582,-0.6353,0.19087,-0.05535,-0.13062,1.8177,1.6657,2.469,1.6638,2.9464,-0.25978,0.96153,-0.45652,2.2598,1.594,-0.18233,-0.44397,-0.54285,-0.43788,-0.47012,10.219,9.3592,8.7237,5.9572,9.567,-1.0408,3.836,-1.6291,9.582,6.5581,-0.91765,-1.5339,-1.8479,-2.4061,-2.6464,-0.00075553,-0.0010045,-0.0012936,-0.00072512,-0.00073936,8.8098e-05,-0.0015087,0.0016375,-0.00057178,-0.00059618,-0.00050046,-8.4288e-05,0.00088699,0.00072746,-0.00060029,-0.0013966,-0.0018487,-0.001003,-0.00081264,-0.00075763,6.663e-05,-0.001733,0.0013589,-0.000901,-0.00091812,-0.00070594,0.0001497,0.0013439,0.0013076,-0.0011046,-7.1591e-05,-9.221e-05,-0.00014954,-7.2109e-05,-7.0055e-05,6.1459e-06,-0.00014928,0.00016487,-4.4134e-05,-4.6022e-05,-5.1398e-05,-2.0226e-05,5.4911e-05,6.8543e-05,-6.1256e-05,-0.00092838,-0.0012043,-0.0012036,-0.00058345,-0.00051916,7.5118e-05,-0.0013412,0.001177,-0.00042283,-0.00044671,-0.0006206,-0.00014992,0.00040014,0.00083009,-0.00076536
-0.60899,-0.67931,0.92407,-0.25871,0.17897,-0.88286,-0.77629,-1.0614,-0.44561,-0.6049,1.4472,-0.64846,-0.69384,-0.82288,-0.84923,-2.316,-1.9764,1.0904,-1.8081,-2.0552,-0.37634,-0.63714,-0.41489,-1.9836,-1.718,2.9993,0.48149,0.12041,-0.19416,0.12238,0.31172,0.092331,1.5171,0.75412,1.4784,-0.76292,-0.14959,-0.83771,1.2027,0.36241,-0.38654,-0.72608,-0.8446,-0.79023,-0.81476,-0.38911,-0.82414,0.17397,-0.58165,-0.79803,-0.035232,-1.0168,-0.29172,-1.5049,-0.42652,1.5353,0.43572,0.19149,0.18896,-0.014488,0.52076,0.32285,2.2125,1.0659,2.1034,-0.55118,0.28719,-0.93769,1.7286,0.63385,-0.37954,-0.72981,-0.8557,-0.8064,-0.80823,-0.95338,-1.5503,-1.8021,-0.39834,-0.77106,-0.25681,-0.45641,-0.248,-0.88452,-0.83365,-0.73567,0.25099,-0.048428,0.16105,-0.10967,1.4813,1.4352,3.2351,1.5043,3.1474,-0.64801,0.76398,-0.60286,2.3898,1.3663,0.18046,-0.77757,-0.83245,-0.76344,-0.81971,-2.0317,-2.0781,0.49557,-1.1508,-1.7029,-0.41994,-1.3662,-0.04501,-1.9177,-1.4693,1.1564,-0.63561,0.19052,-0.055102,-0.13054,1.8176,1.6656,2.4686,1.6639,2.946,-0.25958,0.96171,-0.45713,2.2597,1.5941,-0.18213,-0.44422,-0.54336,-0.43834,-0.46942,10.218,9.3579,8.7163,5.9571,9.5669,-1.0398,3.8344,-1.6277,9.5818,6.5581,-0.91795,-1.534,-1.8479,-2.4053,-2.645,-7.1591e-05,-9.221e-05,-0.00014954,-7.2109e-05,-7.0055e-05,6.1459e-06,-0.00014928,0.00016487,-4.4134e-05,-4.6022e-05,-5.1398e-05,-2.0226e-05,5.4911e-05,6.8543e-05,-6.1256e-05,-0.00092838,-0.0012043,-0.0012036,-0.00058345,-0.00051916,7.5118e-05,-0.0013412,0.001177,-0.00042283,-0.00044671,-0.0006206,-0.00014992,0.00040014,0.00083009,-0.00076536
-1.0849,-1.0732,1.3064,-1.2251,-1.0831,-0.97607,-1.1134,-0.79707,-1.1443,-1.0622,0.96906,-0.32993,-0.52682,-0.75468,-0.80526,0.48526,0.35482,0.32993,-0.54921,-0.88471,0.023668,-0.17506,-0.013532,-0.43226,-0.35079,-1.4958,0.11781,0.17383,-0.08948,-0.030962,-0.60839,-0.6786,0.92437,-0.25801,0.17955,-0.88188,-0.77551,-1.061,-0.44485,-0.60397,1.4461,-0.64892,-0.69421,-0.82298,-0.84832,-2.3152,-1.9757,1.0904,-1.8081,-2.0552,-0.37564,-0.63676,-0.41457,-1.9836,-1.718,2.9983,0.48164,0.12132,-0.19371,0.12265,0.31223,0.092991,1.5171,0.75451,1.4786,-0.76213,-0.14911,-0.83768,1.2029,0.36297,-0.38698,-0.7265,-0.84432,-0.79046,-0.81387,-0.38949,-0.82432,0.17374,-0.58171,-0.79806,-0.03537,-1.0168,-0.29128,-1.5049,-0.42652,1.5346,0.4354,0.1919,0.18926,-0.014387,0.52129,0.32348,2.2123,1.0662,2.1034,-0.55064,0.2877,-0.93795,1.7287,0.6343,-0.37979,-0.73022,-0.85527,-0.80673,-0.80753,-0.95334,-1.5501,-1.801,-0.39834,-0.77103,-0.25615,-0.45678,-0.24735,-0.88451,-0.83363,-0.73603,0.25044,-0.048708,0.16124,-0.1096,1.4814,1.4352,3.2344,1.5044,3.1469,-0.64779,0.76434,-0.60336,2.3896,1.3665,0.18065,-0.7778,-0.83247,-0.76381,-0.81892,-2.0314,-2.078,0.49503,-1.1508,-1.7029,-0.41922,-1.3661,-0.044403,-1.9176,-1.4691,1.1553,-0.63585,0.19004,-0.05475,-0.13055,1.8176,1.6654,2.4671,1.6639,2.9456,-0.25966,0.96164,-0.4578,2.2597,1.5942,-0.18165,-0.44416,-0.54387,-0.43884,-0.46877,10.209,9.3444,8.7032,5.9556,9.5644,-1.0395,3.8278,-1.6239,9.5793,6.5562,-0.91742,-1.534,-1.8474,-2.4039,-2.6422
1.8176,1.6656,2.4707,1.6635,2.9475,-0.26168,0.96061,-0.45652,2.2601,1.5938,-0.18099,-0.44227,-0.54151,-0.43711,-0.4723,10.228,9.3696,8.7365,5.9579,9.5672,-1.0435,3.8402,-1.6315,9.5825,6.5583,-0.91798,-1.5361,-1.8526,-2.4085,-2.6495,-0.0029106,-0.0033621,-0.0036656,-0.002708,-0.0027069,-0.0011335,-0.0036175,0.0029801,-0.0024799,-0.0026777,0.00011641,0.0017105,0.0058523,0.0020746,-0.0023197,-0.0010365,-0.0011756,-0.00093132,-0.00075833,-0.00072053,-0.00077252,-0.00058473,-0.00016133,-0.00091541,-0.0010222,0.0011605,0.0012028,0.0016242,0.00040978,-0.0011475,-0.0023044,-0.0026639,-0.0028037,-0.0020579,-0.0020573,-0.00055394,-0.0031593,0.0030025,-0.0018513,-0.0019708,-0.00041288,0.00089358,0.004148,0.0017865,-0.0016919,-0.0015129,-0.0015907,-0.0010316,-0.0008224,-0.00075591,-0.0009205,-0.0006539,0.00019843,-0.00090722,-0.0010241,0.00086032,0.0010032,0.0020745,0.0007343,-0.001049,-0.0015298,-0.0018594,-0.0020578,-0.0013936,-0.0014045,-0.00010714,-0.0025576,0.0026059,-0.0012042,-0.0012726,-0.00069475,0.00020322,0.0023546,0.0013081,-0.0011713,-0.0014973,-0.0016199,-0.00087111,-0.00082821,-0.00073189,-0.00043506,-0.0013283,0.00077468,-0.00090923,-0.0010182,-6.0419e-05,0.00051746,0.001779,0.00096586,-0.0010203,-0.00075553,-0.0010045,-0.0012936,-0.00072512,-0.00073936,8.8098e-05,-0.0015087,0.0016375,-0.00057178,-0.00059618,-0.00050046,-8.4288e-05,0.00088699,0.00072746,-0.00060029,-0.0013966,-0.0018487,-0.001003,-0.00081264,-0.00075763,6.663e-05,-0.001733,0.0013589,-0.000901,-0.00091812,-0.00070594,0.0001497,0.0013439,0.0013076,-0.0011046,-7.1591e-05,-9.221e-05,-0.00014954,-7.2109e-05,-7.0055e-05,6.1459e-06,-0.00014928,0.00016487,-4.4134e-05,-4.6022e-05,-5.1398e-05,-2.0226e-05,5.4911e-05,6.8543e-05,-6.1256e-05,-0.00092838,-0.0012043,-0.0012036,-0.00058345,-0.00051916,7.5118e-05,-0.0013412,0.001177,-0.00042283,-0.00044671,-0.0006206,-0.00014992,0.00040014,0.00083009,-0.00076536
0.51994,0.32182,2.2135,1.0653,2.1036,-0.55277,0.28629,-0.93806,1.7284,0.63295,-0.37857,-0.729,-0.8558,-0.80606,-0.81001,-0.95319,-1.5507,-1.8039,-0.39821,-0.77101,-0.25732,-0.45671,-0.24874,-0.88447,-0.83359,-0.73609,0.2509,-0.050027,0.16037,-0.11016,1.4811,1.435,3.237,1.504,3.1483,-0.64933,0.76328,-0.60258,2.3901,1.366,0.18133,-0.7768,-0.83307,-0.76287,-0.8213,-2.0318,-2.0784,0.49617,-1.1508,-1.7029,-0.42069,-1.3664,-0.045973,-1.9177,-1.4693,1.1589,-0.63528,0.19046,-0.055683,-0.13073,1.8178,1.6658,2.4694,1.6637,2.9467,-0.26028,0.96122,-0.45619,2.2599,1.5939,-0.18207,-0.44345,-0.54246,-0.43748,-0.47074,10.219,9.3603,8.7284,5.9573,9.567,-1.0421,3.8392,-1.6302,9.5822,6.5581,-0.91744,-1.5339,-1.8482,-2.4071,-2.6474,-0.0015298,-0.0018594,-0.0020578,-0.0013936,-0.0014045,-0.00010714,-0.0025576,0.0026059,-0.0012042,-0.0012726,-0.00069475,0.00020322,0.0023546,0.0013081,-0.0011713,-0.0014973,-0.0016199,-0.00087111,-0.00082821,-0.00073189,-0.00043506,-0.0013283,0.00077468,-0.00090923,-0.0010182,-6.0419e-05,0.00051746,0.001779,0.00096586,-0.0010203,-0.00075553,-0.0010045,-0.0012936,-0.00072512,-0.00073936,8.8098e-05,-0.0015087,0.0016375,-0.00057178,-0.00059618,-0.00050046,-8.4288e-05,0.00088699,0.00072746,-0.00060029,-0.0013966,-0.0018487,-0.001003,-0.00081264,-0.00075763,6.663e-05,-0.001733,0.0013589,-0.000901,-0.00091812,-0.00070594,0.0001497,0.0013439,0.0013076,-0.0011046,-7.1591e-05,-9.221e-05,-0.00014954,-7.2109e-05,-7.0055e-05,6.1459e-06,-0.00014928,0.00016487,-4.4134e-05,-4.6022e-05,-5.1398e-05,-2.0226e-05,5.4911e-05,6.8543e-05,-6.1256e-05,-0.00092838,-0.0012043,-0.0012036,-0.00058345,-0.00051916,7.5118e-05,-0.0013412,0.001177,-0.00042283,-0.00044671,-0.0006206,-0.00014992,0.00040014,0.00083009,-0.00076536
-1.463,-1.6439,-1.339,-0.69974,-0.8753,3.6504,-0.56498,2.5426,-0.7693,-0.93863,3.1312,1.1992,2.044,1.5705,1.6223,0.028533,0.0073084,0.10913,0.13011,0.10136,-1.1864,-0.19063,-0.96586,0.058919,0.031629,-0.06949,-0.086831,0.4702,-0.83516,0.52968,-1.4346,-1.6269,-1.5146,-0.78889,-0.89322,3.9366,-0.41562,2.9821,-0.77779,-0.96207,3.0453,1.1491,1.7662,1.8026,1.4297,0.0073743,-0.18089,-0.040088,-0.022068,0.037598,0.077655,-0.34248,-0.38944,0.030889,0.033094,-0.11166,-0.47415,0.12025,-0.16889,0.14465,-1.4251,-1.6479,-1.7552,-0.8171,-0.95123,4.1205,-0.29823,3.1278,-0.78325,-0.96602,3.0226,1.456,1.5281,1.7311,1.1614,0.003077,0.53273,0.67931,0.12691,0.12057,1.6201,0.49065,0.72807,-0.066799,0.069174,0.55393,0.25213,0.091676,0.5801,0.22868,-1.4299,-1.7489,-1.7719,-0.84368,-1.0065,3.5248,-0.36573,2.9661,-0.80542,-1.0238,2.7372,1.2674,1.4267,1.7847,1.0639,0.091816,-0.035546,-0.73254,-0.090199,0.036227,0.38364,0.59427,-1.0208,0.010073,0.068613,0.16005,-0.24809,0.01954,-0.41315,0.13718,-1.3873,-1.6188,-1.8016,-0.89645,-1.0265,4.1108,-0.72512,3.3963,-0.82414,-1.0476,2.7483,1.3814,1.468,1.839,0.53439,-0.12373,-0.43894,-0.43932,0.073012,0.1648,-1.4721,0.28531,-0.66724,-0.096802,0.062413,0.73122,-0.50493,-0.35272,-0.5205,0.63044,-1.343,-1.474,-1.6528,-0.94942,-1.0747,3.9549,-0.66777,3.7856,-0.84215,-1.0589,2.1762,1.5776,1.6909,1.9521,0.2743,-0.0065097,0.20688,1.1935,-0.076246,-0.20742,1.6875,0.14434,0.68706,0.048521,-0.10481,1.6131,0.050552,-0.062882,1.1077,0.54708
1.4809,1.4348,3.2381,1.5039,3.1487,-0.65022,0.76292,-0.6029,2.3902,1.3659,0.18204,-0.77643,-0.83284,-0.76276,-0.8222,-2.0325,-2.0792,0.49606,-1.1508,-1.7029,-0.42142,-1.367,-0.04626,-1.9177,-1.4692,1.1591,-0.63646,0.18965,-0.056101,-0.13112,1.8177,1.6658,2.4701,1.6636,2.9471,-0.26093,0.96093,-0.45621,2.26,1.5938,-0.18158,-0.44288,-0.54204,-0.43723,-0.47152,10.222,9.3634,8.7351,5.9574,9.5671,-1.0422,3.8396,-1.631,9.5822,6.5582,-0.91739,-1.5341,-1.849,-2.4077,-2.6479,-0.0023044,-0.0026639,-0.0028037,-0.0020579,-0.0020573,-0.00055394,-0.0031593,0.0030025,-0.0018513,-0.0019708,-0.00041288,0.00089358,0.004148,0.0017865,-0.0016919,-0.0015129,-0.0015907,-0.0010316,-0.0008224,-0.00075591,-0.0009205,-0.0006539,0.00019843,-0.00090722,-0.0010241,0.00086032,0.0010032,0.0020745,0.0007343,-0.001049,-0.0015298,-0.0018594,-0.0020578,-0.0013936,-0.0014045,-0.00010714,-0.0025576,0.0026059,-0.0012042,-0.0012726,-0.00069475,0.00020322,0.0023546,0.0013081,-0.0011713,-0.0014973,-0.0016199,-0.00087111,-0.00082821,-0.00073189,-0.00043506,-0.0013283,0.00077468,-0.00090923,-0.0010182,-6.0419e-05,0.00051746,0.001779,0.00096586,-0.0010203,-0.00075553,-0.0010045,-0.0012936,-0.00072512,-0.00073936,8.8098e-05,-0.0015087,0.0016375,-0.00057178,-0.00059618,-0.00050046,-8.4288e-05,0.00088699,0.00072746,-0.00060029,-0.0013966,-0.0018487,-0.001003,-0.00081264,-0.00075763,6.663e-05,-0.001733,0.0013589,-0.000901,-0.00091812,-0.00070594,0.0001497,0.0013439,0.0013076,-0.0011046,-7.1591e-05,-9.221e-05,-0.00014954,-7.2109e-05,-7.0055e-05,6.1459e-06,-0.00014928,0.00016487,-4.4134e-05,-4.6022e-05,-5.1398e-05,-2.0226e-05,5.4911e-05,6.8543e-05,-6.1256e-05,-0.00092838,-0.0012043,-0.0012036,-0.00058345,-0.00051916,7.5118e-05,-0.0013412,0.001177,-0.00042283,-0.00044671,-0.0006206,-0.00014992,0.00040014,0.00083009,-0.00076536
-0.80608,-0.42947,0.63421,-0.74494,0.1092,4.2697,-0.6484,4.951,-0.80452,-0.62477,-0.81049,-0.34034,-0.21608,0.33918,1.3162,1.0423,0.42178,-0.59543,1.6172,3.1438,-5.3763,0.67935,-2.1793,0.77442,1.692,-0.70428,-1.347,-0.42693,-1.3259,-2.1433,-0.47763,-0.20025,1.4408,-0.74218,-0.62486,5.7577,-0.55612,5.8256,-0.61824,-0.70586,-0.66843,0.18658,-0.18531,0.57102,1.6404,-1.9393,-1.4098,-0.20805,-0.87464,-0.7398,5.1146,-0.84691,2.4765,-1.2261,-0.98598,-0.3337,0.18668,0.42769,1.204,1.1943,0.49753,0.64691,1.4391,0.3156,0.45062,0.67498,0.20479,1.9085,0.62452,0.34455,-0.24927,-0.2639,-0.39508,-0.3809,0.35876,-1.854,-1.9897,0.85237,-1.7972,-1.7188,4.8229,-1.4282,3.982,-2.5058,-1.9541,-0.85187,0.62988,0.31085,2.0649,3.0823,0.50434,0.71289,0.67694,1.1171,1.2874,-0.48741,0.81575,0.076864,1.5757,1.2626,-0.60082,-0.62662,-0.58983,-0.95175,-0.61453,1.4823,1.7764,1.748,0.75811,0.21844,-0.2122,0.57328,0.088417,0.34451,0.085086,1.1939,0.22325,0.064146,-0.1192,0.27471,0.16059,0.20306,0.078846,0.45943,1.1717,-0.26382,0.35863,0.20485,1.2199,1.2107,-1.0222,-0.89781,-0.62236,-0.75136,-0.39219,1.0269,1.3827,1.1258,0.9756,0.22413,-0.93364,0.8324,-0.21116,1.4593,0.70548,0.62188,0.12968,-0.11766,-0.68595,-1.0125,-0.40529,-0.36141,-0.72669,-0.02603,1.1364,0.3521,-0.32531,0.5366,0.026917,0.21793,-1.0947,-0.72295,-0.51615,-0.42168,0.040797,0.79732,0.62637,0.76601,0.58596,0.36248,-1.3718,0.78982,-0.69788,2.0311,1.9627,-0.20953,-0.42628,-0.3227,-1.2555,-1.6525
1.1029,1.1257,0.40769,1.0468,1.0207,0.42563,1.6273,-0.65865,1.5319,1.3086,-0.3483,-0.57985,-0.53597,-1.1528,-0.91514,-0.45899,0.015173,0.57107,-0.24023,-0.19061,-0.492,-0.31358,-0.38729,-0.42892,-0.18302,0.015334,0.20972,-0.16316,-0.0098811,-0.33343,0.93774,0.78662,-0.17964,0.8743,1.0052,0.77321,1.4777,-0.28316,1.6035,1.4463,-0.5844,-0.69826,-0.49107,-1.0189,-0.69826,0.9866,1.6955,1.3816,0.76298,0.12004,-0.18768,0.53363,-0.55135,0.16006,0.17971,0.35007,0.097434,-0.14884,-0.19474,-0.54622,0.66077,0.21992,-0.50654,0.36899,1.0534,1.2662,1.0498,0.72481,1.3337,1.2988,-0.75159,-0.65596,-0.50962,-0.74463,-0.36336,1.7968,1.1657,0.010066,1.2185,0.021143,-1.4027,1.1056,-1.518,1.472,0.68125,0.76601,0.076824,0.11762,-0.92517,-1.1061,-0.19296,-0.22746,-0.17342,-0.31253,0.98447,2.3689,-0.0080241,2.4527,0.22066,0.58867,-0.88548,-0.73098,-0.42346,-0.32263,0.39645,1.4526,0.66234,-1.1714,0.017244,-0.21008,-1.4614,1.576,-3.8982,2.0707,1.6529,0.23873,-0.10298,-0.18021,-1.1901,-1.6381,-0.88733,-0.45949,0.73984,-0.97328,-0.41416,5.02,-0.73285,5.334,-0.88289,-0.81907,-0.73921,-0.11182,-0.14362,0.46626,1.5342,0.20736,0.02223,-0.86726,0.71762,2.0736,-4.911,0.3188,-1.7839,0.13117,0.70324,-0.4796,-1.3741,-0.36978,-0.86905,-1.5793,-0.28007,-0.052218,1.4522,-0.59535,-0.47776,4.9289,-0.4284,5.2568,-0.43659,-0.5561,-0.62252,0.14107,-0.26646,0.42229,1.4902,-1.7661,-1.4982,0.068942,-0.97475,-1.0059,7.631,-0.82988,4.1282,-1.4957,-1.2802,-0.65026,0.56621,0.36688,1.6634,1.9613
