2018	9	14	17	39	5.174097e+01	
2018	9	14	17	40	1.982456e+00	
2018	9	14	17	40	1.200409e+01	
2018	9	14	17	40	2.201098e+01	
2018	9	14	17	40	3.204153e+01	
2018	9	14	17	40	4.206998e+01	
2018	9	14	17	40	5.208935e+01	
2018	9	14	17	41	2.095179e+00	
2018	9	14	17	41	1.210859e+01	
2018	9	14	17	41	2.212652e+01	
2018	9	14	17	41	3.214527e+01	
2018	9	14	17	41	4.217390e+01	
2018	9	14	17	41	5.218630e+01	
2018	9	14	17	42	2.197336e+00	
2018	9	14	17	42	1.221602e+01	
2018	9	14	17	42	2.222919e+01	
2018	9	14	17	42	3.225370e+01	
2018	9	14	17	42	4.227894e+01	
2018	9	14	17	42	5.229022e+01	
2018	9	14	17	43	2.308590e+00	
2018	9	14	17	43	1.233053e+01	
2018	9	14	17	43	2.234691e+01	
2018	9	14	17	43	3.236410e+01	
2018	9	14	17	43	4.238142e+01	
2018	9	14	17	43	5.240172e+01	
2018	9	14	17	44	2.408233e+00	
2018	9	14	17	44	1.242958e+01	
2018	9	14	17	44	2.246208e+01	
2018	9	14	17	44	3.248637e+01	
2018	9	14	17	44	4.250749e+01	
2018	9	14	17	44	5.253701e+01	
2018	9	14	17	45	2.546654e+00	
2018	9	14	17	45	1.257872e+01	
2018	9	14	17	45	2.261401e+01	
2018	9	14	17	45	3.262423e+01	
2018	9	14	17	45	4.264068e+01	
2018	9	14	17	45	5.266284e+01	
2018	9	14	17	46	2.686744e+00	
2018	9	14	17	46	1.271613e+01	
2018	9	14	17	46	2.273378e+01	
2018	9	14	17	46	3.275745e+01	
2018	9	14	17	46	4.279376e+01	
2018	9	14	17	46	5.281078e+01	
2018	9	14	17	47	2.851983e+00	
2018	9	14	17	47	1.286838e+01	
2018	9	14	17	47	2.288416e+01	
2018	9	14	17	47	3.290719e+01	
2018	9	14	17	47	4.291815e+01	
2018	9	14	17	47	5.293507e+01	
2018	9	14	17	48	2.963869e+00	
2018	9	14	17	48	1.298255e+01	
2018	9	14	17	48	2.299591e+01	
2018	9	14	17	48	3.301055e+01	
2018	9	14	17	48	4.303456e+01	
2018	9	14	17	48	5.305735e+01	
2018	9	14	17	49	3.076298e+00	
2018	9	14	17	49	1.311580e+01	
2018	9	14	17	49	2.314126e+01	
2018	9	14	17	49	3.317727e+01	
2018	9	14	17	49	4.320501e+01	
2018	9	14	17	49	5.323582e+01	
2018	9	14	17	50	3.270383e+00	
2018	9	14	17	50	1.330657e+01	
2018	9	14	17	50	2.333436e+01	
2018	9	14	17	50	3.336608e+01	
2018	9	14	17	50	4.338886e+01	
2018	9	14	17	50	5.340845e+01	
2018	9	14	17	51	3.452893e+00	
2018	9	14	17	51	1.348494e+01	
2018	9	14	17	51	2.350063e+01	
2018	9	14	17	51	3.352727e+01	
2018	9	14	17	51	4.354810e+01	
2018	9	14	17	51	5.357469e+01	
2018	9	14	17	52	3.610493e+00	
2018	9	14	17	52	1.363594e+01	
2018	9	14	17	52	2.365809e+01	
2018	9	14	17	52	3.368160e+01	
2018	9	14	17	52	4.371150e+01	
2018	9	14	17	52	5.374653e+01	
2018	9	14	17	53	3.769308e+00	
2018	9	14	17	53	1.379338e+01	
2018	9	14	17	53	2.381649e+01	
2018	9	14	17	53	3.384334e+01	
2018	9	14	17	53	4.387029e+01	
2018	9	14	17	53	5.390636e+01	
2018	9	14	17	54	3.931255e+00	
2018	9	14	17	54	1.396839e+01	
2018	9	14	17	54	2.399745e+01	
2018	9	14	17	54	3.403750e+01	
2018	9	14	17	54	4.406963e+01	
2018	9	14	17	54	5.412384e+01	
2018	9	14	17	55	4.141778e+00	
2018	9	14	17	55	1.418051e+01	
2018	9	14	17	55	2.422420e+01	
2018	9	14	17	55	3.424624e+01	
2018	9	14	17	55	4.428024e+01	
2018	9	14	17	55	5.430518e+01	
2018	9	14	17	56	4.343957e+00	
2018	9	14	17	56	1.437493e+01	
2018	9	14	17	56	2.439564e+01	
2018	9	14	17	56	3.442339e+01	
2018	9	14	17	56	4.444994e+01	
2018	9	14	17	56	5.450066e+01	
2018	9	14	17	57	4.528076e+00	
2018	9	14	17	57	1.455699e+01	
2018	9	14	17	57	2.459670e+01	
2018	9	14	17	57	3.462678e+01	
2018	9	14	17	57	4.466254e+01	
2018	9	14	17	57	5.469118e+01	
2018	9	14	17	58	4.729013e+00	
2018	9	14	17	58	1.476515e+01	
2018	9	14	17	58	2.481129e+01	
2018	9	14	17	58	3.484304e+01	
2018	9	14	17	58	4.487170e+01	
