2018	6	21	16	55	5.453391e+01	
2018	6	21	16	56	4.819547e+00	
2018	6	21	16	56	1.483152e+01	
2018	6	21	16	56	2.484591e+01	
2018	6	21	16	56	3.487172e+01	
2018	6	21	16	56	4.489650e+01	
2018	6	21	16	56	5.490371e+01	
2018	6	21	16	57	4.920278e+00	
2018	6	21	16	57	1.495339e+01	
2018	6	21	16	57	2.496176e+01	
2018	6	21	16	57	3.497666e+01	
2018	6	21	16	57	4.499635e+01	
2018	6	21	16	57	5.500849e+01	
2018	6	21	16	58	5.022027e+00	
2018	6	21	16	58	1.503237e+01	
2018	6	21	16	58	2.504518e+01	
2018	6	21	16	58	3.507138e+01	
2018	6	21	16	58	4.510066e+01	
2018	6	21	16	58	5.511411e+01	
2018	6	21	16	59	5.139185e+00	
2018	6	21	16	59	1.515366e+01	
2018	6	21	16	59	2.518634e+01	
2018	6	21	16	59	3.520495e+01	
2018	6	21	16	59	4.522879e+01	
2018	6	21	16	59	5.525744e+01	
2018	6	21	17	0	5.279779e+00	
2018	6	21	17	0	1.529460e+01	
2018	6	21	17	0	2.531651e+01	
2018	6	21	17	0	3.534648e+01	
2018	6	21	17	0	4.540447e+01	
2018	6	21	17	0	5.542600e+01	
2018	6	21	17	1	5.437807e+00	
2018	6	21	17	1	1.546799e+01	
2018	6	21	17	1	2.549443e+01	
2018	6	21	17	1	3.551384e+01	
2018	6	21	17	1	4.553180e+01	
2018	6	21	17	1	5.556456e+01	
2018	6	21	17	2	5.594671e+00	
2018	6	21	17	2	1.561033e+01	
2018	6	21	17	2	2.562700e+01	
2018	6	21	17	2	3.564450e+01	
2018	6	21	17	2	4.565726e+01	
2018	6	21	17	2	5.568104e+01	
2018	6	21	17	3	5.704683e+00	
2018	6	21	17	3	1.572902e+01	
2018	6	21	17	3	2.576482e+01	
2018	6	21	17	3	3.579564e+01	
2018	6	21	17	3	4.582687e+01	
2018	6	21	17	3	5.584776e+01	
2018	6	21	17	4	5.863326e+00	
2018	6	21	17	4	1.589434e+01	
2018	6	21	17	4	2.592270e+01	
2018	6	21	17	4	3.593776e+01	
2018	6	21	17	4	4.596961e+01	
2018	6	21	17	4	5.599060e+01	
2018	6	21	17	5	6.013567e+00	
2018	6	21	17	5	1.604286e+01	
2018	6	21	17	5	2.607840e+01	
